Title	Language	Date_of_edition	ESTC_ID	VIAF_ID	Author_name	First_line	URL
AN EPISTLE TO MISS ISABELLA GRAHAM OF GARTMORE.	eng	1842		45379344	Blamire, Susanna	AT earliest dawn brisk Archy rose,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0340.shtml
A CAUTION TO MISS B.	eng	1842		45379344	Blamire, Susanna	WHEN Evening comes with dewy feet	http://www.eighteenthcenturypoetry.org/works/bsb18-w0350.shtml
THE CHELSEA PENSIONERS.	eng	1842		45379344	Blamire, Susanna	WHEN war had broke in on the peace of auld men,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0360.shtml
NAY, NAY, CENSOR TIME.	eng	1842		45379344	Blamire, Susanna	NAY, nay, Censor Time, I'll be happy to-day,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0370.shtml
THOUGH BACCHUS MAY BOAST.	eng	1842		45379344	Blamire, Susanna	THOUGH Bacchus may boast of his care-killing bowl,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0380.shtml
IN THE DREAM OF THE MOMENT.	eng	1842		45379344	Blamire, Susanna	IN the dream of the moment I call'd for the bowl,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0390.shtml
WHEN THE SUNBEAMS OF JOY.	eng	1842		45379344	Blamire, Susanna	WHEN the sunbeams of joy gild the morn of our days,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0400.shtml
FOR THE CARLISLE HUNT. November, 1788	eng	1842		45379344	Blamire, Susanna	WHEN the last leaf forsook the tree,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0410.shtml
IN THAT EYE WHERE EXPRESSION.	eng	1842		45379344	Blamire, Susanna	IN that eye, where expression has sweetly been taught	http://www.eighteenthcenturypoetry.org/works/bsb18-w0420.shtml
IN THE SEARCH OF GOOD HUMOUR.	eng	1842		45379344	Blamire, Susanna	IN the search of good humour I've rambl'd all day,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0430.shtml
COME, MORTALS, ENLIVEN THE HOUR.	eng	1842		45379344	Blamire, Susanna	COME mortals, enliven the hour that is lent,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0440.shtml
WHEN THE SOFT TEAR STEALS SILENTLY.	eng	1842		45379344	Blamire, Susanna	WHEN the soft tear steals silently down from the eye,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0450.shtml
O WHERE IS THE SPLENDOUR.	eng	1842		45379344	Blamire, Susanna	O where is the splendour can shine away sorrow,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0460.shtml
O BID ME NOT TO WANDER. Written when earnestly entreated to go to the South of France for the recovery of her health.	eng	1842		45379344	Blamire, Susanna	O urge me not to wander,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0470.shtml
WHAT AILS THIS HEART O' MINE!	eng	1842		45379344	Blamire, Susanna	WHAT ails this heart o' mine? 	http://www.eighteenthcenturypoetry.org/works/bsb18-w0480.shtml
I'VE GOTTEN A ROCK, I'VE GOTTEN A REEL.	eng	1842		45379344	Blamire, Susanna	I'VE gotten a rock, I've gotten a reel,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0490.shtml
WHEN HOME WE RETURN.	eng	1842		45379344	Blamire, Susanna	WHEN home we return, after youth has been spending,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0500.shtml
O WHY SHOULD MORTALS SUFFER CARE.	eng	1842		45379344	Blamire, Susanna	O why should mortals suffer care	http://www.eighteenthcenturypoetry.org/works/bsb18-w0510.shtml
OLD HARRY'S RETURN.	eng	1842		45379344	Blamire, Susanna	THE wars are all o'er and my Harry's at hame,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0520.shtml
THE NABOB.	eng	1842		45379344	Blamire, Susanna	WHEN silent time, wi' lightly foot,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0530.shtml
THE SILLER CROUN.	eng	1842		45379344	Blamire, Susanna	AND ye shall walk in silk attire,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0540.shtml
THE WAEFU' HEART.	eng	1842		45379344	Blamire, Susanna	GIN living worth could win my heart,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0550.shtml
THE TOILING DAY HIS TASK HAS DUIN.	eng	1842		45379344	Blamire, Susanna	THE toiling day his task has duin,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0560.shtml
WEY, NED, MAN!	eng	1842		45379344	Blamire, Susanna	WEY, Ned, man! thou luiks sae down-hearted,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0570.shtml
THE CUMBERLAND SCOLD.	eng	1842		45379344; 	Blamire, Susanna; Gilpin, Catherine	OUR Dick's sae cross — but what o' that! 	http://www.eighteenthcenturypoetry.org/works/bsb18-w0580.shtml
BARLEY BROTH.	eng	1842		45379344	Blamire, Susanna	IF tempers were put up to seale,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0590.shtml
THE MEETING.	eng	1842		45379344	Blamire, Susanna	IF I hae been a week away,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0600.shtml
WE'VE HED SEC A DURDUM.	eng	1842		45379344	Blamire, Susanna	WE'VE hed sec a durdum at Gobbleston parish,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0610.shtml
AULD ROBIN FORBES.	eng	1842		45379344	Blamire, Susanna	AND auld Robin Forbes hes gien tem a dance,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0620.shtml
THE SOLDIER'S RETURN.	eng	1842		45379344	Blamire, Susanna	THE wars for many a month were o'er	http://www.eighteenthcenturypoetry.org/works/bsb18-w0630.shtml
AGAIN MAUN ABSENCE CHILL MY SOUL.	eng	1842		45379344	Blamire, Susanna	AGAIN maun absence chill my soul,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0640.shtml
ON THE MARRIAGE OF MISS JOHANNA GALE WITH THE REV. P. GRAHAM, RECTOR OF ARTHURET. 18TH FEBRUARY, 1792.	eng	1842		45379344	Blamire, Susanna	ONCE a grove of sweet myrtles soft Venus would rear,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0650.shtml
'TWAS WHEN THE SUN SLID DOWN YON HILL.	eng	1842		45379344	Blamire, Susanna	'TWAS when the sun slid down yon hill,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0660.shtml
THE AULD CARLE WAD TAK ME FAIN.	eng	1842		45379344	Blamire, Susanna	THE auld carle wad tak me fain,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0670.shtml
I'M TIBBY FOWLER O' THE GLEN.	eng	1842		45379344	Blamire, Susanna	I'M Tibby Fowler o' the glen,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0680.shtml
AE NIGHT IN DARK DECEMBER.	eng	1842		45379344	Blamire, Susanna	AE night in dark December, when wintry blasts blew high,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0690.shtml
HAD MY DADDIE LEFT ME GEAR ENOUGH.	eng	1842		45379344	Blamire, Susanna	HAD my daddie left me gear enough,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0700.shtml
O JENNY DEAR.	eng	1842		45379344	Blamire, Susanna	O JENNY dear, lay by your pride,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0710.shtml
DEAR NANCY.	eng	1842		45379344	Blamire, Susanna	DEAR Nancy, since men have all made their own laws,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0720.shtml
O JENNY DEAR, THE WORD IS GANE.	eng	1842		45379344	Blamire, Susanna	O Jenny dear, the word is gane,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0730.shtml
O JENNY DEAR, I'VE COURTED LANG.	eng	1842		45379344	Blamire, Susanna	O JENNY dear, I've courted lang,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0740.shtml
BEHOLD, MY AMANDA.	eng	1842		45379344	Blamire, Susanna	BEHOLD, my Amanda, yon prodigal rose,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0750.shtml
O THERE IS NOT A SHARPER DART.	eng	1842		45379344	Blamire, Susanna	O THERE is not a sharper dart	http://www.eighteenthcenturypoetry.org/works/bsb18-w0760.shtml
I AM OF A TEMPER FIXED AS A DECREE.	eng	1842		45379344	Blamire, Susanna	I AM of a temper fixed as a decree,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0770.shtml
WHEN SEVEREST FOES IMPENDING.	eng	1842		45379344	Blamire, Susanna	WHEN severest foes impending	http://www.eighteenthcenturypoetry.org/works/bsb18-w0780.shtml
I'LL HAE A NEW COATIE.	eng	1842		45379344	Blamire, Susanna	I'LL hae a new coatie when Willie comes hame,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0790.shtml
O DINNA THINK, MY BONNIE LASS.	eng	1842		45379344	Blamire, Susanna	O dinna think, my bonnie lass, that I'm gaun to leave thee! 	http://www.eighteenthcenturypoetry.org/works/bsb18-w0800.shtml
NOW SANDY MAUN AWA.	eng	1842		45379344	Blamire, Susanna	THE drum has beat the General,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0810.shtml
THE LOSS OF THE ROEBUCK.	eng	1842		45379344	Blamire, Susanna	HOW oft by the lamp of the pale waning moon	http://www.eighteenthcenturypoetry.org/works/bsb18-w0820.shtml
WHEN NIGHT'S DARK MANTLE.	eng	1842		45379344	Blamire, Susanna	WHEN night's dark mantle veil'd the seas,	http://www.eighteenthcenturypoetry.org/works/bsb18-w0830.shtml
O DONALD! YE ARE JUST THE MAN.	eng	1842		45379344	Blamire, Susanna	O DONALD! ye are just the man	http://www.eighteenthcenturypoetry.org/works/bsb18-w0840.shtml
THE VILLAGE CLUB.	eng	1842			Gilpin, Catherine	I LIVES in a neat little cottage;	http://www.eighteenthcenturypoetry.org/works/bsb18-w0850.shtml
LLANGOLLEN VALE,	eng	1796	T96723	27208300	Seward, Anna	LUXURIANT Vale, thy Country's early boast,	http://www.eighteenthcenturypoetry.org/works/bse96-w0010.shtml
VERSES ON WREXHAM, AND THE INHABITANTS OF ITS ENVIRONS.	eng	1796	T96723	27208300	Seward, Anna	PROUD of her ancient Race, Britannia shows	http://www.eighteenthcenturypoetry.org/works/bse96-w0020.shtml
HOYLE LAKE, A POEM, WRITTEN ON THAT COAST, AND ADDRESSED TO ITS PROPRIETOR, SIR JOHN STANLEY.	eng	1796	T96723	27208300	Seward, Anna	THEE, STANLEY, thee, our gladden'd spirit hails,	http://www.eighteenthcenturypoetry.org/works/bse96-w0030.shtml
HERVA, AT THE TOMB OF ARGANTYR. A RUNIC DIALOGUE.	eng	1796	T96723	27208300	Seward, Anna	ARGANTYR, wake! — to thee I call,	http://www.eighteenthcenturypoetry.org/works/bse96-w0040.shtml
EYAM	eng	1796	T96723	27208300	Seward, Anna	FOR one short week I leave, with anxious heart,	http://www.eighteenthcenturypoetry.org/works/bse96-w0050.shtml
TO TIME PAST. WRITTEN DEC. 1772.	eng	1796	T96723	27208300	Seward, Anna	RETURN, blest years! — when not the jocund Spring,	http://www.eighteenthcenturypoetry.org/works/bse96-w0060.shtml
SONNET.	eng	1796	T96723	27208300	Seward, Anna	INGRATITUDE, — how deadly is thy smart,	http://www.eighteenthcenturypoetry.org/works/bse96-w0070.shtml
SONNET. WRITTEN ON RISING GROUND, NEAR LICHFIELD.	eng	1796	T96723	27208300	Seward, Anna	The Evening shines in May's luxuriant pride,	http://www.eighteenthcenturypoetry.org/works/bse96-w0080.shtml
SONNET, To A YOUNG LADY IN AFFLICTION, WHO THOUGHT SHE SHOULD NEVER MORE BE HAPPY;	eng	1796	T96723	27208300	Seward, Anna	Yes, thou shalt smile again! — Time always heals,	http://www.eighteenthcenturypoetry.org/works/bse96-w0090.shtml
SONNET.	eng	1796	T96723	27208300	Seward, Anna	Now, young-ey'd Spring, on gentle breezes borne,	http://www.eighteenthcenturypoetry.org/works/bse96-w0100.shtml
SONNET. INVITATION TO A FRIEND.	eng	1796	T96723	27208300	Seward, Anna	Since dark December shrouds the transient day,	http://www.eighteenthcenturypoetry.org/works/bse96-w0110.shtml
SONNET.	eng	1796	T96723	27208300	Seward, Anna	If he whose bosom with no transport swells	http://www.eighteenthcenturypoetry.org/works/bse96-w0120.shtml
BEFORE TWILIGHT.	eng	1795	T126557	49084040	Cristall, Ann Batten	DAWN had not streak'd the spacious veil of night,	http://www.eighteenthcenturypoetry.org/works/cac95-w0010.shtml
MORNING.	eng	1795	T126557	49084040	Cristall, Ann Batten	WILD midst the teeming buds of opening May,	http://www.eighteenthcenturypoetry.org/works/cac95-w0020.shtml
NOON.	eng	1795	T126557	49084040	Cristall, Ann Batten	THE sun had thrown its noontide ray	http://www.eighteenthcenturypoetry.org/works/cac95-w0030.shtml
EVENING.	eng	1795	T126557	49084040	Cristall, Ann Batten	IN clouds drew on the evening's close,	http://www.eighteenthcenturypoetry.org/works/cac95-w0040.shtml
NIGHT.	eng	1795	T126557	49084040	Cristall, Ann Batten	SOLEMN is night, when Silence holds her reign,	http://www.eighteenthcenturypoetry.org/works/cac95-w0050.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	WANDERING in the still of eve,	http://www.eighteenthcenturypoetry.org/works/cac95-w0060.shtml
HOLBAIN.	eng	1795	T126557	49084040	Cristall, Ann Batten	DOWN sunk the sun, nor shed one golden ray,	http://www.eighteenthcenturypoetry.org/works/cac95-w0070.shtml
SONG, ON LEAVING THE COUNTRY EARLY IN THE SPRING.	eng	1795	T126557	49084040	Cristall, Ann Batten	WHILE joy re-animates the fields,	http://www.eighteenthcenturypoetry.org/works/cac95-w0080.shtml
VERSES WRITTEN IN THE SPRING.	eng	1795	T126557	49084040	Cristall, Ann Batten	FROM yon fair hill, whose woody crest	http://www.eighteenthcenturypoetry.org/works/cac95-w0090.shtml
WRITTEN IN DEVONSHIRE, NEAR THE DART.	eng	1795	T126557	49084040	Cristall, Ann Batten	HAIL, Devon! in thy bosom let me rest,	http://www.eighteenthcenturypoetry.org/works/cac95-w0100.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	THE balmy comforts that are fled	http://www.eighteenthcenturypoetry.org/works/cac95-w0110.shtml
ELEGY ON A YOUNG LADY.	eng	1795	T126557	49084040	Cristall, Ann Batten	TRANSCENDENT beauty moulders 'midst the earth! 	http://www.eighteenthcenturypoetry.org/works/cac95-w0120.shtml
THE TRIUMPH OF SUPERSTITION. RAPHAEL AND IANTHE.	eng	1795	T126557	49084040	Cristall, Ann Batten	IN Gothic times, when feudal laws obtain'd,	http://www.eighteenthcenturypoetry.org/works/cac95-w0130.shtml
[Repeat, O, Muse!]	eng	1795	T126557	49084040	Cristall, Ann Batten	Repeat, O, Muse! the virtuous song	http://www.eighteenthcenturypoetry.org/works/cac95-w0140.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	 "TOSS'D 'midst life's terrific storms,	http://www.eighteenthcenturypoetry.org/works/cac95-w0150.shtml
A FRAGMENT. THE BLIND MAN.	eng	1795	T126557	49084040	Cristall, Ann Batten	SAY, reverend man, why 'midst this stormy night	http://www.eighteenthcenturypoetry.org/works/cac95-w0160.shtml
THELMON AND CARMEL; AN IRREGULAR POEM.	eng	1795	T126557	49084040	Cristall, Ann Batten	IN THELMON'S breast contending passions rise,	http://www.eighteenthcenturypoetry.org/works/cac95-w0170.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	COME, let us dance and sing,	http://www.eighteenthcenturypoetry.org/works/cac95-w0180.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	THE eve descends with radiant streaks,	http://www.eighteenthcenturypoetry.org/works/cac95-w0190.shtml
TO A LADY, ON THE RISE OF MORN.	eng	1795	T126557	49084040	Cristall, Ann Batten	RISE, blossom of the spring,	http://www.eighteenthcenturypoetry.org/works/cac95-w0200.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	THROUGH spring-time walks, with flowers perfum'd,	http://www.eighteenthcenturypoetry.org/works/cac95-w0210.shtml
SONG.	eng	1795	T126557	49084040	Cristall, Ann Batten	BOTH gloomy and dark was the shadowy night,	http://www.eighteenthcenturypoetry.org/works/cac95-w0220.shtml
ELEGY.	eng	1795	T126557	49084040	Cristall, Ann Batten	WANDER, my troubled soul, sigh 'mid the night thy pain,	http://www.eighteenthcenturypoetry.org/works/cac95-w0230.shtml
WRITTEN WHEN THE MIND WAS OPPRESSED.	eng	1795	T126557	49084040	Cristall, Ann Batten	WANDERING amid the horrors of the night,	http://www.eighteenthcenturypoetry.org/works/cac95-w0240.shtml
THE ENTHUSIAST.	eng	1795	T126557	49084040	Cristall, Ann Batten	THE pious sire of ARLA rear'd her youth	http://www.eighteenthcenturypoetry.org/works/cac95-w0250.shtml
THE ENTHUSIAST. SONGS OF ARLA. WRITTEN DURING HER ENTHUSIASM.	eng	1795	T126557	49084040	Cristall, Ann Batten	WILD wing my notes, fierce passions urge the strain;	http://www.eighteenthcenturypoetry.org/works/cac95-w0260.shtml
AN ODE.	eng	1795	T126557	49084040	Cristall, Ann Batten	ALMIGHTY Power! who rul'st this world of storms! 	http://www.eighteenthcenturypoetry.org/works/cac95-w0270.shtml
ODE ON TRUTH. ADDRESSED TO GEORGE DYER.	eng	1795	T126557	49084040	Cristall, Ann Batten	WHERE Fancy paints with Nature's simplest hues,	http://www.eighteenthcenturypoetry.org/works/cac95-w0280.shtml
THE TWA DOGS, A TALE.	eng	1786	T91548	32012434	Burns, Robert	'TWAS in that place o' Scotland's isle,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0010.shtml
SCOTCH DRINK.	eng	1786	T91548	32012434	Burns, Robert	LET other Poets raise a fracas	http://www.eighteenthcenturypoetry.org/works/cbu86-w0020.shtml
THE AUTHOR'S EARNEST CRY AND PRAYER, TO THE RIGHT HONORABLE AND HONORABLE, THE SCOTCH REPRESENTATIVES IN THE HOUSE OF COMMONS.	eng	1786	T91548	32012434	Burns, Robert	YE Irish lords, ye knights an' squires,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0030.shtml
THE HOLY FAIR.	eng	1786	T91548	32012434	Burns, Robert	UPON a simmer Sunday morn,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0040.shtml
ADDRESS TO THE DEIL.	eng	1786	T91548	32012434	Burns, Robert	O Thou, whatever title suit thee! 	http://www.eighteenthcenturypoetry.org/works/cbu86-w0050.shtml
THE DEATH AND DYING WORDS OF POOR MAILIE, THE AUTHOR'S ONLY PET YOWE, AN UNCO MOURNFU' TALE.	eng	1786	T91548	32012434	Burns, Robert	AS MAILIE, an' her lambs thegither,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0060.shtml
POOR MAILIE'S ELEGY.	eng	1786	T91548	32012434	Burns, Robert	LAMENT in rhyme, lament in prose,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0070.shtml
TO J. S****.	eng	1786	T91548	32012434	Burns, Robert	DEAR S****, the sleest, pawkie thief,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0080.shtml
A DREAM.	eng	1786	T91548	32012434	Burns, Robert	GUID-MORNIN to your MAJESTY! 	http://www.eighteenthcenturypoetry.org/works/cbu86-w0090.shtml
THE VISION. DUAN FIRST.	eng	1786	T91548	32012434	Burns, Robert	THE sun had clos'd the winter-day,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0100.shtml
HALLOWEEN.	eng	1786	T91548	32012434	Burns, Robert	UPON that night, when Fairies light,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0110.shtml
THE AULD FARMER'S NEW-YEAR-MORNING SALUTATION TO HIS AULD MARE, MAGGIE, ON GIVING HER THE ACCUSTOMED RIPP OF CORN TO HANSEL IN THE NEW-YEAR.	eng	1786	T91548	32012434	Burns, Robert	A Guid New-year I wish you Maggie! 	http://www.eighteenthcenturypoetry.org/works/cbu86-w0120.shtml
THE COTTER'S SATURDAY NIGHT. INSCRIBED TO R. A****, Esq;	eng	1786	T91548	32012434	Burns, Robert	MY lov'd, my honor'd, much respected friend,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0130.shtml
TO A MOUSE, On turning her up in her Nest with the Plough, November, 1785.	eng	1786	T91548	32012434	Burns, Robert	WEE, sleeket, cowran, tim'rous beastie,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0140.shtml
EPISTLE TO DAVIE. A BROTHER POET.	eng	1786	T91548	32012434	Burns, Robert	WHILE winds frae off BEN-LOMOND blaw,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0150.shtml
THE LAMENT. OCCASIONED BY THE UNFORTUNATE ISSUE OF A FRIEND'S AMOUR.	eng	1786	T91548	32012434	Burns, Robert	O Thou pale Orb, that silent shines,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0160.shtml
DESPONDENCY, AN ODE.	eng	1786	T91548	32012434	Burns, Robert	OPPRESS'D with grief, oppress'd with care,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0170.shtml
MAN WAS MADE TO MOURN, A DIRGE.	eng	1786	T91548	32012434	Burns, Robert	WHEN chill November's surly blast	http://www.eighteenthcenturypoetry.org/works/cbu86-w0180.shtml
WINTER, A DIRGE.	eng	1786	T91548	32012434	Burns, Robert	THE Wintry West extends his blast,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0190.shtml
A PRAYER, IN THE PROSPECT OF DEATH.	eng	1786	T91548	32012434	Burns, Robert	O THOU unknown, Almighty Cause	http://www.eighteenthcenturypoetry.org/works/cbu86-w0200.shtml
TO A MOUNTAIN-DAISY, On turning one down, with the Plough, in April — 1786.	eng	1786	T91548	32012434	Burns, Robert	WEE, modest, crimson-tipped flow'r,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0210.shtml
TO RUIN.	eng	1786	T91548	32012434	Burns, Robert	ALL hail! inexorable lord! 	http://www.eighteenthcenturypoetry.org/works/cbu86-w0220.shtml
EPISTLE TO A YOUNG FRIEND.	eng	1786	T91548	32012434	Burns, Robert	I Lang hae thought, my youthfu' friend,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0230.shtml
ON A SCOTCH BARD GONE TO THE WEST INDIES.	eng	1786	T91548	32012434	Burns, Robert	A' Ye wha live by sowps o' drink,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0240.shtml
A DEDICATION TO G**** H******* Esq;	eng	1786	T91548	32012434	Burns, Robert	EXPECT na, Sir, in this narration,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0250.shtml
TO A LOUSE, On Seeing one on a Lady's Bonnet at Church.	eng	1786	T91548	32012434	Burns, Robert	HA! whare ye gaun, ye crowlan ferlie! 	http://www.eighteenthcenturypoetry.org/works/cbu86-w0260.shtml
EPISTLE TO J. L*****K, AN OLD SCOTCH BARD.	eng	1786	T91548	32012434	Burns, Robert	WHILE briers an' woodbines budding green,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0270.shtml
TO THE SAME.	eng	1786	T91548	32012434	Burns, Robert	WHILE new-ca'd kye rowte at the stake,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0280.shtml
TO W. S*****N, OCHILTREE.	eng	1786	T91548	32012434	Burns, Robert	I Gat your letter, winsome Willie;	http://www.eighteenthcenturypoetry.org/works/cbu86-w0290.shtml
EPISTLE TO J. R******, ENCLOSING SOME POEMS.	eng	1786	T91548	32012434	Burns, Robert	O Rough, rude, ready-witted R******,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0300.shtml
SONG.	eng	1786	T91548	32012434	Burns, Robert	It was upon a Lammas night,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0310.shtml
SONG, COMPOSED IN AUGUST.	eng	1786	T91548	32012434	Burns, Robert	Now westlin winds, and slaught'ring guns	http://www.eighteenthcenturypoetry.org/works/cbu86-w0320.shtml
SONG.	eng	1786	T91548	32012434	Burns, Robert	FROM thee, ELIZA, I must go,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0330.shtml
THE FAREWELL. TO THE BRETHREN OF St. JAMES'S LODGE, TARBOLTON.	eng	1786	T91548	32012434	Burns, Robert	ADIEU! a heart-warm, fond adieu! 	http://www.eighteenthcenturypoetry.org/works/cbu86-w0340.shtml
EPITAPH ON A HENPECKED COUNTRY SQUIRE.	eng	1786	T91548	32012434	Burns, Robert	As father Adam first was fool'd,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0350.shtml
EPIGRAM ON SAID OCCASION,	eng	1786	T91548	32012434	Burns, Robert	O Death, hadst thou but spar'd his life,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0360.shtml
ANOTHER.	eng	1786	T91548	32012434	Burns, Robert	One Queen Artemisa, as old stories tell,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0370.shtml
[EPITAPH] ON A CELEBRATED RULING ELDER.	eng	1786	T91548	32012434	Burns, Robert	Here Sowter **** in Death does sleep;	http://www.eighteenthcenturypoetry.org/works/cbu86-w0380.shtml
[EPITAPH] ON A NOISY POLEMIC.	eng	1786	T91548	32012434	Burns, Robert	Below thir stanes lie Jamie's banes;	http://www.eighteenthcenturypoetry.org/works/cbu86-w0390.shtml
[EPITAPH] ON WEE JOHNIE. Hic jacet wee Johnie.	eng	1786	T91548	32012434	Burns, Robert	Whoe'er thou art, O reader, know,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0400.shtml
[EPITAPH] FOR THE AUTHOR'S FATHER.	eng	1786	T91548	32012434	Burns, Robert	O ye whose cheek the tear of pity stains,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0410.shtml
[EPITAPH] FOR R. A. Esq;	eng	1786	T91548	32012434	Burns, Robert	Know thou, O stranger to the fame	http://www.eighteenthcenturypoetry.org/works/cbu86-w0420.shtml
[EPITAPH] FOR G. H. Esq;	eng	1786	T91548	32012434	Burns, Robert	The poor man weeps — here G—N sleeps,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0430.shtml
A BARD'S EPITAPH.	eng	1786	T91548	32012434	Burns, Robert	IS there a whim-inspir'd fool,	http://www.eighteenthcenturypoetry.org/works/cbu86-w0440.shtml
THE HISTORY OF JOSEPH: A POEM	eng	1772	T92681	7634121	Rowe, Elizabeth	CELESTIAL Muse that on the blissful plain	http://www.eighteenthcenturypoetry.org/works/cer72-w0010.shtml
The Abode of Genius	eng	1914		22140449	Craven, Elizabeth	Sir John Rupee from India sails. 	http://www.eighteenthcenturypoetry.org/works/ilc19-w0010.shtml
On Dreaming That She Saw her Heart at her Feet.	eng	1914		22140449	Craven, Elizabeth	When Nature tir'd with thought was sunk to rest. 	http://www.eighteenthcenturypoetry.org/works/ilc19-w0020.shtml
[A thing my dear Lord, that I ne'er should have thought on]	eng	1914		22140449	Craven, Elizabeth	A thing my dear Lord, that I ne'er should have thought on	http://www.eighteenthcenturypoetry.org/works/ilc19-w0030.shtml
Verses addressed to H.S.H. the Margravine on the appointment of milk-woman to the Pope.	eng	1914		22140449	Craven, Elizabeth	His Holiness deranged and ill	http://www.eighteenthcenturypoetry.org/works/ilc19-w0040.shtml
[I thank thee God, that I have lived]	eng	2017		22140449	Craven, Elizabeth	I thank thee God, that I have lived	http://www.eighteenthcenturypoetry.org/works/ilc21-w0010.shtml
SONNET [01] I.	eng	1795		39513727	Smith, Charlotte	THE partial Muse has, from my earliest hours,	http://www.eighteenthcenturypoetry.org/works/n22cs-w0010.shtml
SONNET [02] II. Written at the Close of Spring.	eng	1795		39513727	Smith, Charlotte	THE garlands fade that Spring so lately wove,	http://www.eighteenthcenturypoetry.org/works/n22cs-w0020.shtml
SONNET [03] III. To a Nightingale.	eng	1795		39513727	Smith, Charlotte	POOR melancholy bird — that all night long	http://www.eighteenthcenturypoetry.org/works/n22cs-w0030.shtml
SONNET [04] IV. To the Moon.	eng	1795		39513727	Smith, Charlotte	QUEEN of the silver bow! — by thy pale beam,	http://www.eighteenthcenturypoetry.org/works/n22cs-w0040.shtml
